decile,dt,wieghted_median,wieghted_mean,wieghted_25q,wieghted_high_75q,wieghted_sd
1,2020-03-21,0.503929112963654,0.503105345801845,0.480273872688218,0.5277710391766,0.0418005080973576
10,2020-03-21,0.639484509957624,0.630174058259923,0.603543740621516,0.66335944742243,0.051274853220942
3,2020-03-21,0.513782494855682,0.513990567764626,0.495102884418002,0.533554689175632,0.034233209240131
6,2020-03-21,0.537716050329252,0.53865875211872,0.518996504936572,0.56551341605089,0.0367972856393895
5,2020-03-04,0.289600003913907,0.292368867887869,0.275540943804278,0.309499324850219,0.0278317649435784
6,2020-03-04,0.288582993472368,0.289726485509829,0.271098743962782,0.3072457108085,0.0283241131019997
3,2020-04-15,0.462899621755213,0.46397211666995,0.444716064881414,0.483083843659936,0.0307810049227818
1,2020-04-15,0.461975797828519,0.458598081202923,0.438528119745849,0.481871822614005,0.0390723021698257
10,2020-04-15,0.583374267711509,0.576388561931837,0.541421557973343,0.616052637599998,0.056900747268857
5,2020-04-15,0.470294583310598,0.46976400774008,0.453962984174732,0.489988681262194,0.0321348531635356
9,2020-04-15,0.540135559392912,0.543284909000355,0.51481320915306,0.573016615430498,0.043381485220335
6,2020-04-16,0.452840410894989,0.450570081191621,0.428299398355984,0.4699750396819,0.0327433228603406
1,2020-04-16,0.424433640284441,0.42636916370263,0.405729178263638,0.449080021393075,0.0392694223650298
7,2020-04-16,0.460187544430057,0.459548254907167,0.439205442899752,0.478601399363659,0.0335173252965363
3,2020-04-16,0.430552783478552,0.428555172433712,0.408568776398377,0.449042708000591,0.0336237521591371
5,2020-04-16,0.441878689472923,0.439575526478895,0.417929847956802,0.457187013468902,0.0324997991340298
2,2020-04-16,0.430690319369932,0.42934270910298,0.411245093018123,0.447076637807902,0.0307013558075019
9,2020-04-16,0.510233731551713,0.511386328901149,0.484387276419731,0.535382136271272,0.0409974425818853
10,2020-04-16,0.556377986771418,0.550250096956923,0.523664282038462,0.5851384223374,0.0523115770125906
8,2020-04-16,0.476435244995026,0.475445364827957,0.455040610343598,0.496234901240434,0.0361575202777374
9,2020-03-02,0.27268742836209,0.274002071142624,0.256554835027838,0.291823369716693,0.0290705659422341
1,2020-05-05,0.425977968562873,0.427359698622473,0.408460486647153,0.446431712929205,0.0395820665094011
6,2020-05-05,0.447070610413818,0.447228320861056,0.428385888615071,0.463859412493244,0.0338556053274788
10,2020-05-05,0.544505405477237,0.54531362676153,0.516280843193875,0.573934947596839,0.0521642215226653
4,2020-05-05,0.439522870313316,0.435634488639687,0.417681942307336,0.459300574521072,0.0328609892295768
7,2020-05-05,0.454132385065617,0.456060305480404,0.437352344202025,0.477817564800684,0.0343935031966778
5,2020-05-05,0.440653028735832,0.439710306018419,0.421550027486225,0.455482355502122,0.034129657640227
9,2020-05-05,0.494393999507831,0.499229252299626,0.468821308993122,0.53289110991175,0.04648921928793
2,2020-05-05,0.431617036685863,0.429359276088411,0.411357225248949,0.450235664769907,0.031647924856349
8,2020-05-05,0.465997062304162,0.466772288918953,0.440991177546844,0.492994520787752,0.039308286488777
3,2020-05-05,0.430167244655282,0.430981862801859,0.409741235913575,0.451763194106106,0.0316895784932266
2,2020-05-28,0.415710595739634,0.416790512647566,0.398561575337652,0.434573230784776,0.0318264592354962
6,2020-05-28,0.427888574758205,0.427679602411432,0.405584525345739,0.448058346267336,0.0333513952098429
9,2020-05-28,0.479148728576487,0.478030410029465,0.449327727153878,0.505497758968996,0.0434012888081319
3,2020-05-28,0.414304581897409,0.413437611361551,0.396696689920628,0.432490800255862,0.0300660422669891
7,2020-05-28,0.435602493587431,0.43471430342066,0.41566775424791,0.455087281301313,0.033770340824291
5,2020-05-28,0.422714404481515,0.42292783085368,0.404291403128164,0.441535795903598,0.0300784142257324
4,2020-05-28,0.422120185882448,0.421938512963152,0.398443590606068,0.442152381512239,0.0315418282487427
10,2020-05-28,0.529049160487378,0.52471860308079,0.490836651193953,0.565029372461143,0.0608262892184265
3,2020-05-27,0.413178161387054,0.411971058502947,0.391827584327944,0.43294242658476,0.0326570078016947
5,2020-05-27,0.418675995057709,0.417662628540866,0.400185049805131,0.436285193508386,0.0321966542764547
2,2020-05-27,0.410885170683999,0.410549700249425,0.392302270743127,0.427648798994751,0.030116733493973
8,2020-05-27,0.445400194230383,0.447602551582495,0.425727073249346,0.470140196331155,0.0365568186185681
7,2020-05-27,0.43239450543655,0.433703249755551,0.411356908544771,0.456773366240507,0.0338565517205533
4,2020-05-27,0.419461827613807,0.41897795077212,0.399024161579196,0.438101763046378,0.0327462198369598
9,2020-05-27,0.478233663435446,0.47843063500477,0.453071191235735,0.508467321833989,0.0412673176965703
6,2020-05-27,0.422057311098472,0.425316026639362,0.403175450809549,0.44875942997293,0.0350196381105674
1,2020-05-10,0.478782752199838,0.478240049487594,0.457012062033491,0.50020305318563,0.0410597904430627
6,2020-05-10,0.501112415685316,0.499252003251172,0.478521018062163,0.521802960088711,0.0348890896245375
7,2020-05-10,0.507462782587011,0.505750134003152,0.484476346773193,0.523240717624354,0.0342721141681164
4,2020-05-10,0.491359333191644,0.489138809493042,0.468571006890512,0.511164251028132,0.032104365117274
9,2020-05-10,0.544278810368669,0.545220946506285,0.515206682310422,0.574808328817262,0.0401794650437209
8,2020-05-20,0.470371593659171,0.471390922856327,0.440533410160069,0.500500802900829,0.0426738411441325
3,2020-05-20,0.430502824032637,0.430953184466285,0.408461619652406,0.455842855293708,0.0363394483574709
6,2020-05-20,0.450849380745888,0.451740561016779,0.426240454452669,0.474186769242386,0.0370242575320969
10,2020-05-20,0.555964832082944,0.551848044633053,0.513667699936799,0.594439539647049,0.0582086622931816
9,2020-05-20,0.503068780729077,0.50162315222094,0.473269417016378,0.5330534693976,0.0483408320176118
5,2020-05-20,0.445517493009633,0.440456143334767,0.419459402384427,0.4634754227806,0.036735466667919
7,2020-05-20,0.461614424215798,0.457026850117086,0.431765750245177,0.481022101213288,0.0362840455542706
4,2020-05-20,0.43901463153831,0.43884135145243,0.416789970691628,0.460347700995492,0.0360723662448173
1,2020-05-20,0.431956704467503,0.431719087515261,0.405645367207539,0.454900998783323,0.0430484625731308
5,2020-05-08,0.425175549314721,0.426021781716667,0.405746444446748,0.444407193982107,0.0332938093066958
1,2020-05-08,0.41518905710957,0.414521556147389,0.389740532210115,0.436407090114211,0.0404746004690668
3,2020-05-08,0.418958211858619,0.420267081459893,0.403789353168325,0.436657009835173,0.0299766520368591
4,2020-05-08,0.42875952068835,0.425744624482747,0.40447552668837,0.441729257041818,0.0313893034050118
6,2020-05-08,0.433819614313227,0.434745364174821,0.413128026718123,0.457573946361815,0.0332968684925336
8,2020-05-08,0.459467490535606,0.457110824074609,0.435078609263018,0.481771550257438,0.0359372419429981
2,2020-05-08,0.415489672266855,0.417763613979456,0.394869463421459,0.438635150255092,0.0350270028504318
10,2020-05-09,0.543180396276008,0.541971861043233,0.503469181886653,0.587157518735883,0.0570939471990163
6,2020-05-09,0.452443298522778,0.451744074874539,0.432338801623627,0.469764732036479,0.0342067569804823
1,2020-05-09,0.434018771763254,0.435428258273852,0.411630930850725,0.457834444263165,0.0409613938153356
7,2020-05-09,0.462638768218918,0.463969136908397,0.442908954124833,0.485461310374075,0.0349411467064561
4,2020-05-09,0.450112679726683,0.448117286765488,0.432422057532919,0.468827059832318,0.03277363602054
2,2020-05-09,0.440146209400524,0.440156809501241,0.418276536593052,0.461242035069852,0.0337085241761612
5,2020-05-09,0.451535623934613,0.450710976578763,0.433651505554353,0.464827988394251,0.0316091706907445
9,2020-05-09,0.507170537969607,0.5064019191804,0.481596751206367,0.533877581546535,0.0403622091339244
8,2020-05-09,0.476558795516306,0.473688998272156,0.450287254600259,0.49734673234311,0.0360114380081434
2,2020-05-20,0.441993175853534,0.442140246563279,0.421067588361981,0.463786760581189,0.0343809575143489
6,2020-05-03,0.534017798844812,0.532787779327387,0.514672742575152,0.549396510558256,0.0302125422162485
1,2020-05-03,0.511540705104754,0.510143920145607,0.485594383077343,0.533453203155636,0.0391141073583547
2,2020-05-03,0.512620502832624,0.514039150676969,0.495026942392891,0.534580496386285,0.032970887646626
7,2020-05-03,0.545116086649168,0.542150124156461,0.519785661448511,0.565258162201499,0.0346880149087284
4,2020-05-03,0.521556371122277,0.522479178132081,0.501094650275722,0.54418203848698,0.0325476389928732
10,2020-05-03,0.589492037549841,0.583900965115851,0.554130350880452,0.620946334555467,0.055870956682569
9,2020-05-03,0.574630735077999,0.575159905200685,0.552472754984731,0.597939414439383,0.0380124703801853
3,2020-05-03,0.515704469746479,0.516838635681491,0.495002415916987,0.538296222800823,0.0344554985323259
5,2020-05-03,0.530185997248826,0.52816876548045,0.508715778921353,0.549031983647537,0.0343414861440096
8,2020-05-21,0.475066882938183,0.474171609863496,0.446395831742091,0.501169735116421,0.0410250856424787
3,2020-05-21,0.433012060462489,0.434386267437251,0.408495331819132,0.459849107673192,0.0388017019888561
1,2020-05-21,0.43389054944503,0.43371551665252,0.407071913846339,0.462116204626766,0.0436774044240867
7,2020-05-21,0.462100415440339,0.465287299322122,0.442754628780878,0.491879375053592,0.0368201627520945
5,2020-05-21,0.447133710836401,0.443857061844885,0.421531486796863,0.468053854216129,0.0380669887431475
2,2020-05-21,0.440971209454735,0.439080322741896,0.418949672313225,0.460927906770324,0.034032672217002
9,2020-05-21,0.506884351474378,0.510113117878505,0.475780385563372,0.544285727886397,0.0498245516789596
4,2020-05-21,0.442545552298036,0.441583186327799,0.420225705269193,0.465500785515345,0.0361584357376634
6,2020-05-21,0.4563679303095,0.453648564726369,0.428421140647386,0.477034298372707,0.0376494091627727
10,2020-05-21,0.5630575315667,0.559928089680058,0.52075586015363,0.60319359535156,0.0590466140000511
3,2020-05-24,0.547497943885415,0.546481617778088,0.530416745729562,0.566247225260545,0.0311746230191511
8,2020-05-24,0.582094708957647,0.583998833097094,0.561353410837731,0.606465513670667,0.0364697568537198
5,2020-05-24,0.5546915402982,0.556003625930355,0.532695109073229,0.571733292908754,0.0324270832723678
4,2020-05-24,0.550530325678071,0.550450131040704,0.526617803862797,0.571110531661384,0.0340034829517784
7,2020-05-24,0.570403115956692,0.571260935290311,0.55274961017881,0.590801846297945,0.0324990798742947
4,2020-05-12,0.452540301869609,0.451925096903278,0.432193127093404,0.475372419235991,0.0350916976207956
6,2020-05-12,0.458647024933403,0.459435694963776,0.441312954679241,0.483718887408269,0.0354776441300053
3,2020-05-12,0.445468312338504,0.444270522575089,0.428552993155266,0.462941799304363,0.0328908163569924
5,2020-05-12,0.453474079148822,0.452954279227468,0.429696790887834,0.473614227383207,0.0359882209863794
2,2020-05-12,0.447294718283731,0.445917500475028,0.431381112492631,0.461465267954652,0.0313494098310345
8,2020-05-12,0.483608881680508,0.482755536113955,0.461187538452857,0.506479177110636,0.0382772886358686
9,2020-05-12,0.517894639707439,0.517822035693072,0.494484530854867,0.547215833561844,0.0450510041352447
7,2020-05-12,0.474449964301884,0.472840863183577,0.450183783796649,0.500428030370438,0.0366163126114374
1,2020-05-12,0.443474836947525,0.438041372000036,0.412310539319642,0.460043723875317,0.0413882043115017
1,2020-05-24,0.539619344174448,0.538237016629908,0.51717191807508,0.55903567509264,0.0395918955018061
6,2020-05-24,0.56657753517379,0.564654453789198,0.545564081252311,0.582279625955843,0.0319253669408379
10,2020-05-24,0.629162701884281,0.624368140600605,0.59323926615513,0.661401466389727,0.0539628438468019
1,2020-05-27,0.402850762167872,0.40434612101419,0.384955366062518,0.424757225784999,0.0386142986779254
10,2020-05-27,0.522520069731909,0.519487054736751,0.486633368425114,0.564263223479754,0.0614950203456369
7,2020-05-08,0.439143728170886,0.441885877057461,0.420314510381673,0.462586727342921,0.0356404917831753
9,2020-05-08,0.488615846209849,0.487302352497983,0.456965845805624,0.512048853044932,0.0428472082186957
10,2020-05-08,0.538711192126105,0.535103318699018,0.498532370675956,0.573518357482313,0.058784813134113
4,2020-05-29,0.401865754551077,0.401042962596187,0.382872611378423,0.421574451042113,0.0320920786210367
1,2020-05-29,0.396320710728747,0.394163081430491,0.373935665728596,0.417316684618645,0.0425652923882406
6,2020-05-29,0.4103493614672,0.411142581186327,0.391042958146225,0.42917651976359,0.0359188563365658
10,2020-05-29,0.507500537248511,0.507581035162448,0.471800288643213,0.550703102022653,0.0571467038676458
3,2020-05-29,0.397503282162981,0.396821641869444,0.376520568946595,0.413629441307798,0.0289072188293583
2,2020-05-29,0.396392682218101,0.397210173945402,0.38207693684801,0.413703423664799,0.0318401180521556
8,2020-05-29,0.427093158815037,0.427414347477933,0.401505882366432,0.45337867130718,0.0377363900181189
4,2020-05-26,0.422485358634596,0.422720285076693,0.405483068184822,0.445445109135365,0.0343001056038898
3,2020-05-26,0.415980832939353,0.415392666400012,0.392259482654163,0.436417732783066,0.0330549156603185
1,2020-05-26,0.410812330439165,0.412418105749051,0.390833834135516,0.434231697336854,0.0405130219076306
7,2020-05-26,0.435166068626581,0.433159919021978,0.413981549561037,0.450357146617206,0.0321424259149122
5,2020-05-26,0.422319594986093,0.417860357959017,0.399351324524052,0.440137573272203,0.0341217691417389
8,2020-05-26,0.447512883351505,0.445357627822304,0.425413339880397,0.467842146768707,0.0354968699434414
9,2020-05-26,0.475685553364145,0.479925421384801,0.453026954785843,0.50980766611204,0.0411721394905822
10,2020-05-31,0.581343435945078,0.579250345302943,0.550175776849618,0.611742501374934,0.0545192378466294
3,2020-05-31,0.511072102516318,0.509622397985912,0.487248999608897,0.530511298257189,0.0335283234081458
1,2020-05-31,0.501719620045397,0.502106188766563,0.476528227871642,0.524590764079118,0.0388539057954337
2,2020-05-31,0.497415273328506,0.498730777681576,0.477279825970428,0.51964440748671,0.0337397340101754
4,2020-05-31,0.509770203764428,0.511125841283048,0.493110252336902,0.528981785906962,0.0318707395263831
8,2020-05-31,0.537076656314022,0.535839765858641,0.511034027498105,0.559794704059531,0.0387930144330338
5,2020-05-31,0.508926830934952,0.510239474925825,0.487621747329114,0.533065664935286,0.0343561667054653
6,2020-05-31,0.517524853366745,0.518822636877648,0.498561000756524,0.537558785359236,0.0314538683733665
7,2020-05-31,0.519847132991104,0.518566840205977,0.498410118806787,0.536786799516803,0.0327676224136195
8,2020-05-16,0.499924338634154,0.49752048793904,0.474372211259169,0.521718215587345,0.0376241976466253
7,2020-05-16,0.484811430402846,0.486535213036075,0.464533533646027,0.509564258185418,0.0342915023214631
4,2020-05-16,0.471990380329685,0.470574599886228,0.453000945829949,0.490518540261939,0.0324583438102444
2,2020-05-16,0.462328879454239,0.465474729275125,0.447748266998833,0.486193802654233,0.0318218448738821
9,2020-05-16,0.530021743895087,0.530243699869225,0.506011729369971,0.557836934599109,0.0412281436586463
5,2020-05-16,0.471472745396848,0.470298689219605,0.450520258308094,0.489797761105956,0.0339660819146801
10,2020-05-16,0.567001713812568,0.560771244517887,0.527758830894348,0.601873434101489,0.0573506110879127
1,2020-05-16,0.463291283606279,0.461603037653466,0.442367565882789,0.48109387056017,0.0401662882803217
5,2020-05-29,0.400445621116243,0.401126669688802,0.383950770802011,0.419168874808155,0.0306460192573845
7,2020-05-29,0.414117576167756,0.414567569339462,0.393466765049237,0.435991345400867,0.0342331994596238
9,2020-05-29,0.459729035751023,0.463151942970726,0.439616864889631,0.492504421799551,0.0417901512875389
1,2020-05-17,0.523439012930435,0.523284565248627,0.50165981245696,0.547866539687641,0.0391226858388563
3,2020-05-17,0.533304582908511,0.531121500885066,0.511705454671011,0.552041451450623,0.0337307050840458
5,2020-05-17,0.546253777357161,0.542137956287781,0.52547998704316,0.558900225256873,0.0330048831646647
8,2020-05-17,0.570672459054362,0.567986085042731,0.548557965497845,0.587711221844301,0.0355531354706329
3,2020-05-22,0.424559940922222,0.422302350400825,0.398830330402507,0.443126383250925,0.0348712520805195
4,2020-05-22,0.434292724907947,0.431240693989471,0.41050091223015,0.449312609823157,0.0323386837464472
7,2020-05-22,0.449352843727186,0.449884138749213,0.427819676870088,0.472657948346762,0.0346735294878549
9,2020-05-22,0.497274891354678,0.497334852738523,0.473348893756586,0.526092908433274,0.0418660100422679
10,2020-05-22,0.540298557164995,0.533762722541959,0.498965488684723,0.569327281949321,0.0595497421401363
1,2020-05-22,0.415942311703411,0.416933040488685,0.391729005257151,0.438786417298436,0.0429816452600448
1,2020-05-02,0.455091508216105,0.45612601606109,0.433578913332279,0.477139699249633,0.0407428459837489
5,2020-05-02,0.472936305129823,0.473217876063875,0.450611731057705,0.494069654397471,0.0368322113613486
2,2020-05-02,0.462873259944908,0.460228266420013,0.434613286607297,0.480923278689928,0.036065605653418
4,2020-05-02,0.470094351273755,0.468471892920253,0.447981903879557,0.490347033026905,0.0334673090797544
8,2020-05-02,0.496138738134182,0.497909363406739,0.474875870987984,0.519152243275204,0.0364992725517913
3,2020-05-02,0.465753763279975,0.463729548304412,0.445765253705941,0.484088453157616,0.0339920774972794
7,2020-05-02,0.484354950945571,0.482027850958143,0.459528671809037,0.502338932271168,0.0335433283320837
9,2020-05-02,0.520948636818207,0.523214101037365,0.501536163917606,0.545369490840039,0.039859236700094
10,2020-05-02,0.564255418856491,0.558896762823621,0.520023893400927,0.599727945240231,0.0549287717028981
6,2020-05-02,0.479575676912381,0.478527555182607,0.460396025475577,0.501385279914079,0.0346811133386742
3,2020-05-07,0.449532087383688,0.448905974835793,0.429522155845629,0.464603347663312,0.0306408521812919
8,2020-05-07,0.487809196381601,0.485868103402982,0.463277692379306,0.510407995156313,0.039707154356518
7,2020-05-07,0.470259856217378,0.470693589803305,0.450660455528213,0.490194830863275,0.034962321348154
6,2020-05-07,0.46493722209039,0.464132256608923,0.442806106989459,0.486712380320642,0.0357548071814398
5,2020-05-07,0.455933147112896,0.456526952846576,0.434558411718402,0.478423653250066,0.0349994518251469
10,2020-05-07,0.561364774931597,0.558940388195274,0.528535730077548,0.597422944726377,0.0555859673619443
2,2020-05-07,0.453298341815922,0.449107667308828,0.431516795798161,0.46883965490054,0.0333459415238934
9,2020-05-07,0.520656416380601,0.52137680635114,0.491951946975784,0.545664575570612,0.0415387784591718
4,2020-05-07,0.45390783507639,0.452680594757479,0.429971720773791,0.473049852858814,0.0337056185307381
2,2020-05-18,0.433354222102363,0.435694368239921,0.416026346219701,0.453025637906369,0.0333809719691182
9,2020-05-18,0.497469917066153,0.500730849812462,0.475304217638098,0.528683353172283,0.0443109632196513
1,2020-05-18,0.427459567378234,0.427724280559394,0.404050180582841,0.448840335017483,0.0385174478368739
7,2020-05-18,0.462849332012868,0.45927313498566,0.437979615202201,0.481334485449455,0.0348863355755288
8,2020-05-18,0.472752552623446,0.470695865055153,0.447372947358131,0.49534008948069,0.0387066582186697
10,2020-05-18,0.550899910001531,0.543996944209987,0.515400152168092,0.58164853415557,0.0581179202066054
4,2020-05-18,0.437530578382492,0.439642918977794,0.419680850984755,0.458136764991238,0.0305194802386944
7,2020-05-04,0.465424186853331,0.464874879748591,0.445888506803885,0.48434080661038,0.0343822990409228
8,2020-05-04,0.475259556628833,0.476175639814309,0.451871024616781,0.500113960544146,0.0373206993568754
10,2020-05-04,0.55670526738372,0.553440326313177,0.523338508068548,0.591012994278686,0.056183453424744
1,2020-05-04,0.440875904474378,0.441052892486755,0.414126514862432,0.466013243306637,0.0441578530370962
5,2020-05-04,0.446814855834918,0.446851331414372,0.427323624056248,0.466576059875979,0.0347807200621749
4,2020-04-04,0.512645343986116,0.512106040872392,0.494790116368401,0.529158927635686,0.0316494999522565
1,2020-04-04,0.503408299124751,0.500560077705989,0.481736732807387,0.51979052314348,0.0373284213610439
2,2020-04-04,0.502663838676699,0.504322366792522,0.483943392374537,0.519944629319446,0.0326371272558731
3,2020-04-04,0.512311863896333,0.513034784123754,0.494748508489623,0.531868557918885,0.0310540852899696
6,2020-04-04,0.528406189249358,0.528641489377731,0.51038352163123,0.549687614460179,0.0299023257056272
10,2020-04-04,0.624327323966334,0.617770498177588,0.593694302979683,0.650053994048818,0.049984284021233
7,2020-04-04,0.547587163717419,0.547079537290368,0.524596023398495,0.567052215379366,0.034600983549796
4,2020-04-11,0.502665147792214,0.502815253338462,0.482326861909858,0.521848349092119,0.0331138356399781
6,2020-04-11,0.515024763275637,0.515465777514528,0.499150103521543,0.533660017890273,0.0317095691554136
9,2020-04-07,0.55486697308003,0.554801560954228,0.529927808502847,0.583771173172737,0.0439704482787
1,2020-03-20,0.387227014877835,0.385213794256652,0.358536711045377,0.409029675350012,0.0422855306905504
7,2020-03-20,0.417521773577751,0.416906107013461,0.39819361423607,0.438702997555822,0.0306111607163372
8,2020-03-20,0.419734358645575,0.422104728232549,0.402403930860371,0.443385544991877,0.0326350323712241
5,2020-03-20,0.394864220600864,0.395117273711858,0.376719807919512,0.413652881807321,0.0292921103193563
10,2020-03-20,0.499828491267656,0.496396376305856,0.470577457511555,0.525532401336132,0.0495650463426802
2,2020-04-12,0.544408341879015,0.545159639454807,0.524579842030378,0.570385796192892,0.0344733888576632
1,2020-04-12,0.541615156923691,0.54330519403348,0.519256686087725,0.566584547229721,0.04077292213663
5,2020-04-12,0.568077581721013,0.567720012264171,0.545597869994377,0.592452687575899,0.0357706368660086
3,2020-04-12,0.556431477935291,0.555879151146625,0.538868470721983,0.575006220464745,0.0342857229403562
7,2020-04-12,0.585398190425816,0.586528647193965,0.566140313110271,0.602997294228246,0.0351114618371883
8,2020-04-12,0.600726328243448,0.600698442437506,0.575683501511666,0.624218121546581,0.0362441232415424
10,2020-04-12,0.648803339458989,0.647546240845777,0.621391347818427,0.679576064943814,0.050592894498822
6,2020-04-12,0.579773135334206,0.577833133384583,0.557023475001283,0.594391914458488,0.0331325436632471
7,2020-04-06,0.51688977590148,0.515807853242735,0.496066209064581,0.536211246119261,0.0324389463416456
6,2020-04-06,0.505170516490848,0.503312864377401,0.484953961301472,0.523778175081145,0.0328320221033786
5,2020-04-06,0.489177817962955,0.491172251918336,0.473008422867199,0.512468303964916,0.0306579700376628
1,2020-04-06,0.479878485761692,0.478597412968662,0.456113742402978,0.499221023821653,0.0399904548539606
3,2020-04-06,0.479409343422686,0.479573431798591,0.466325204248406,0.497370979364577,0.0310890589038983
4,2020-04-06,0.485869602521522,0.485552257413902,0.466796807290019,0.502289159475842,0.0315887132934587
10,2020-04-06,0.61077596833122,0.607307506572769,0.578845595966481,0.642269670262059,0.0545011534091494
2,2020-04-06,0.478185651888482,0.477791862164986,0.460662995818469,0.496727739345333,0.0309036522851488
9,2020-04-06,0.556955285711665,0.560748303802252,0.535356582281361,0.590598538641746,0.0424742083996838
7,2020-03-03,0.283886108659619,0.282576476220425,0.264528096926137,0.30183260437412,0.0280503206980851
4,2020-03-03,0.284987028334121,0.286895826173758,0.266710938116699,0.305804564019805,0.0319184705490524
8,2020-03-03,0.276704500845501,0.279484156642987,0.261045558747027,0.294181037098716,0.0300621022420727
9,2020-03-03,0.286495379158889,0.286709229444915,0.26762358740128,0.305348595818854,0.0306619867526475
10,2020-03-03,0.298900938564344,0.295770832220152,0.273985773673759,0.319155728211201,0.0402336004571586
2,2020-03-03,0.291388959195601,0.293682516582491,0.277553719832583,0.311098541399074,0.0277076829201501
3,2020-03-03,0.289024314335771,0.290115766660267,0.272101203622545,0.31087115565102,0.0315613368086561
6,2020-03-03,0.285159724186157,0.284994041577439,0.268442577152119,0.302968915058525,0.0279823603123343
2,2020-03-23,0.495397705136389,0.499001161905762,0.476944377192419,0.520585103958008,0.0328190952259312
8,2020-03-23,0.548357273715125,0.54888099492907,0.528751894096258,0.570464575467082,0.0376100695281354
6,2020-03-23,0.527037118097191,0.527668788328573,0.5100304970604,0.548618804371045,0.035810321344512
3,2020-03-23,0.506650599011922,0.5048356071061,0.484735788258869,0.523617887197413,0.033587918244019
10,2020-03-23,0.624396077129426,0.618738722124374,0.593631119063057,0.645682096667808,0.0526564782697137
7,2020-03-23,0.540634103027939,0.538600839375783,0.519801374927989,0.55985497714461,0.0341971496774327
9,2020-03-23,0.584252527538844,0.57972268075457,0.557223637774232,0.603702796979424,0.0381479678647494
4,2020-03-07,0.309527951697433,0.311996858000191,0.294188599021417,0.328212798384764,0.0297957358279511
3,2020-03-07,0.310365537890236,0.312435830931723,0.294806803765504,0.328984912211554,0.0278775254907368
6,2020-03-07,0.310804096472907,0.3133230764246,0.299388180769579,0.326993490220115,0.0253369633849768
10,2020-03-07,0.334462128221946,0.326977064282174,0.304389271685565,0.354450654671532,0.0419758129223292
9,2020-03-07,0.321353232419391,0.322299752707889,0.303073872732755,0.34398172920329,0.0302222939705796
5,2020-03-07,0.310780271441049,0.312665159671167,0.294788270271772,0.325565747914899,0.0270199593309741
5,2020-03-18,0.346514281932989,0.347469703709872,0.332655026811913,0.362664672736653,0.0285869444113138
7,2020-03-18,0.35996380973192,0.358101187330906,0.343118171243114,0.374860348895019,0.0282629666216482
1,2020-03-18,0.355311440325859,0.354063206261736,0.333242910757813,0.375506475056061,0.0386405772263933
6,2020-03-18,0.35169251928996,0.350512745694197,0.331299031393769,0.36769065679433,0.0311636368471153
4,2020-03-18,0.34906916227609,0.347689037629254,0.331520663221933,0.362249980857955,0.0278873822292014
9,2020-04-04,0.588788256276386,0.589270919603467,0.56407910050187,0.615520814686876,0.0412652611304108
8,2020-04-04,0.559633139335787,0.557836435583385,0.533629084632891,0.581073986446994,0.0361230319471708
8,2020-04-06,0.529066464142024,0.530871433804073,0.509854757941922,0.55575074559079,0.0381292442774611
8,2020-04-13,0.51922428225688,0.520256711811022,0.498998571711751,0.539778182523988,0.0394055212471515
1,2020-04-13,0.468707873632789,0.465604697595551,0.441758591678035,0.487892042106923,0.0397467284012712
10,2020-04-13,0.599016373761392,0.591790875993658,0.561873737174303,0.626981393809055,0.0545853663650436
6,2020-04-13,0.492831429893003,0.491268340994439,0.473583343412557,0.509130682774626,0.0305329345764008
3,2020-04-13,0.471638706268954,0.472521319595383,0.455565825318883,0.491542477531511,0.031325013846455
9,2020-04-13,0.555160991162276,0.554415096428311,0.526203604172918,0.582941345584162,0.0427711459693984
5,2020-04-13,0.481342450133427,0.48284028988697,0.463178201965774,0.502949442767686,0.0329328940698681
7,2020-04-13,0.503448811707822,0.503177596522923,0.483856749306845,0.525182337215829,0.0326739972787541
1,2020-04-20,0.463890534944051,0.463628370684354,0.44139040016256,0.487954939676262,0.0399729605549661
5,2020-04-20,0.480495835038454,0.480909983782032,0.460121210032675,0.50418902595732,0.0337558968955171
2,2020-04-20,0.463139899233771,0.466078788552114,0.444028810435066,0.486739149979165,0.0329761289352705
8,2020-04-20,0.517041502133415,0.517347853985554,0.492670688475736,0.542505556637592,0.038663522783833
10,2020-04-20,0.584126197541297,0.579042136942641,0.544011181822721,0.618974968849075,0.0579871685606788
7,2020-04-20,0.493836865770521,0.495669158708664,0.477750429415704,0.517287575061536,0.0317929265058967
6,2020-04-20,0.488683154592571,0.490309333464692,0.473171213642651,0.50907598123803,0.0328596659286843
1,2020-04-09,0.441578205259277,0.440098557626528,0.419040362377342,0.464270973525566,0.0402517967302433
1,2020-03-03,0.298840258752615,0.300568799023152,0.279185739351517,0.320500120150341,0.0363900976664783
2,2020-03-21,0.513196756407548,0.511951726959885,0.491466737405666,0.53123104940986,0.0360044040286728
9,2020-03-21,0.591087435564553,0.592344500556865,0.566578031629334,0.617247959631389,0.0409440941923176
1,2020-04-19,0.543827441775874,0.544113447944989,0.527670814324756,0.564720753282403,0.0370965605385068
3,2020-04-19,0.555592681966139,0.553150554127271,0.531318224670322,0.572166566139281,0.0347148732696159
4,2020-04-19,0.557714236764824,0.557212775099215,0.535995495527813,0.577679025288711,0.0340752596566925
8,2020-04-19,0.598502061800618,0.598983909781185,0.579477311537359,0.618757648776097,0.0358723444553286
6,2020-04-19,0.574936624440396,0.575104066326847,0.556715286316386,0.594053504469568,0.033597300316652
