decile,dt,dist
2,2020-04-04,0.507390958233272
2,2020-04-05,0.567284507432662
2,2020-04-06,0.479828716351022
2,2020-04-07,0.460931991555806
2,2020-04-08,0.457150438168764
2,2020-04-09,0.441637631716964
2,2020-04-10,0.533182622159635
2,2020-04-11,0.48901083129594
2,2020-04-12,0.546897684508915
2,2020-04-13,0.470327986437654
2,2020-04-14,0.461139884407826
2,2020-04-15,0.45895712685281
2,2020-04-16,0.424655830187278
2,2020-04-17,0.430863717713119
2,2020-04-18,0.467492298042654
2,2020-04-19,0.549311887319368
2,2020-04-20,0.461382187761359
2,2020-04-21,0.513808451701248
2,2020-04-22,0.424351936686229
2,2020-04-23,0.434694406273805
2,2020-04-24,0.41746036079351
2,2020-04-25,0.463736875357341
2,2020-04-26,0.529457532817998
2,2020-04-27,0.448617885772033
2,2020-04-28,0.434883393268469
2,2020-04-29,0.421245237168638
2,2020-04-30,0.420573208899009
2,2020-05-01,0.495159682135485
2,2020-05-02,0.454286648432533
2,2020-05-03,0.516216335438565
2,2020-05-04,0.438827088813397
2,2020-05-05,0.41973109356664
2,2020-05-06,0.428536571404698
2,2020-05-07,0.444205913875918
2,2020-05-08,0.414293696669825
2,2020-05-09,0.43539927234147
2,2020-05-10,0.480362764550797
2,2020-05-11,0.439027314249394
2,2020-05-12,0.437460169383093
2,2020-05-13,0.432902929182647
2,2020-05-14,0.443318804751519
2,2020-05-15,0.434753463707691
2,2020-05-16,0.459070592598163
2,2020-05-17,0.527083106412721
2,2020-05-18,0.433181756534621
2,2020-05-19,0.425448871448282
2,2020-05-20,0.433480237643367
2,2020-05-21,0.432533726047914
2,2020-05-22,0.41645890709165
2,2020-05-23,0.455603415008292
2,2020-05-24,0.54584648266496
2,2020-05-25,0.48167776178511
2,2020-05-26,0.414317205861422
2,2020-05-27,0.406956112712146
2,2020-05-28,0.413999597701985
2,2020-05-29,0.395920088055335
2,2020-05-30,0.42707414613558
2,2020-05-31,0.507093952098005
2,2020-06-01,0.408870413937036
2,2020-06-02,0.426633152069718
2,2020-06-03,0.406220544253938
2,2020-06-04,0.401182060206896
2,2020-06-05,0.397983038384811
2,2020-06-06,0.416067018453264
2,2020-06-07,0.483770754547133
2,2020-06-08,0.39136159992136
2,2020-06-09,0.377532894612589
2,2020-06-10,0.396316655529905
2,2020-06-11,0.397063008463004
2,2020-06-12,0.373568671095635
2,2020-06-13,0.401088303373888
2,2020-06-14,0.511957011205785
2,2020-06-15,0.395788358752713
2,2020-06-16,0.393444889117913
2,2020-06-17,0.368803549762348
2,2020-06-18,0.382666683999082
2,2020-06-19,0.339959319155325
2,2020-06-20,0.391309884415019
2,2020-06-21,0.468174687916946
2,2020-06-22,0.376503759166448
2,2020-06-23,0.376731567716973
2,2020-06-24,0.374243351682581
2,2020-06-25,0.36868690277402
2,2020-06-26,0.377352241921057
2,2020-06-27,0.471309738871977
2,2020-06-28,0.514913283641886
2,2020-06-29,0.393187347570765
2,2020-06-30,0.383369693187683
2,2020-07-01,0.386586150665217
2,2020-07-02,0.374990781710459
2,2020-07-03,0.368071920376388
2,2020-07-04,0.398736556257015
2,2020-07-05,0.4725983021338
2,2020-07-06,0.390377952572212
2,2020-07-07,0.373134498672194
2,2020-07-08,0.365346370128321
2,2020-07-09,0.383523674040501
2,2020-07-10,0.364840138044563
2,2020-07-11,0.394715646011515
2,2020-07-12,0.471189576368741
2,2020-07-13,0.397297390681274
2,2020-07-14,0.404811290959669
2,2020-07-15,0.384983832850318
2,2020-07-16,0.388678211677138
2,2020-07-17,0.346732160361305
2,2020-07-18,0.370622018872227
2,2020-07-19,0.465456161296859
2,2020-07-20,0.377411716289045
2,2020-07-21,0.380527554436115
2,2020-07-22,0.368323306118638
2,2020-07-23,0.373575583719547
2,2020-07-24,0.367067977974999
2,2020-07-25,0.396766806349356
2,2020-07-26,0.481378749798094
2,2020-07-27,0.383111900206847
2,2020-07-28,0.38440732609916
2,2020-07-29,0.385269685528759
2,2020-07-30,0.39445093603182
2,2020-07-31,0.364485091061987
2,2020-08-01,0.400472339025454
2,2020-08-02,0.467214946099848
2,2020-08-03,0.377313589617059
2,2020-08-04,0.37060779245547
2,2020-08-05,0.348946998530963
2,2020-08-06,0.36117192457621
2,2020-08-07,0.333694374143984
2,2020-08-08,0.382395370124046
2,2020-08-09,0.431465188699113
2,2020-08-10,0.360628606810545
3,2020-03-01,0.422557682180437
3,2020-03-02,0.28179418062003
3,2020-03-03,0.290184241277926
3,2020-03-04,0.299281222386766
3,2020-03-05,0.29445741378516
3,2020-03-06,0.264154499373683
3,2020-03-07,0.312205457765047
3,2020-03-08,0.413703352753447
3,2020-03-09,0.284875220414145
3,2020-03-10,0.290742982829
3,2020-03-11,0.277193972875102
3,2020-03-12,0.286944546527014
3,2020-03-13,0.289677635849997
3,2020-03-14,0.354381049760889
3,2020-03-15,0.420179621329536
3,2020-03-16,0.323870082746716
3,2020-03-17,0.328761993534517
3,2020-03-18,0.345060607216483
3,2020-03-19,0.372946910229486
3,2020-03-20,0.389157373472097
3,2020-03-21,0.511361366646612
3,2020-03-22,0.609683583408533
3,2020-03-23,0.499374482022977
3,2020-03-24,0.524890548061088
3,2020-03-25,0.521617578741433
3,2020-03-26,0.523333756587051
3,2020-03-27,0.50275719412581
3,2020-03-28,0.544769662508804
3,2020-03-29,0.61274472756955
3,2020-03-30,0.499146429548102
3,2020-03-31,0.485404422296661
3,2020-04-01,0.457945186223645
3,2020-04-02,0.489312215059149
3,2020-04-03,0.485158332101725
3,2020-04-04,0.51241920749398
3,2020-04-05,0.580528670857526
3,2020-04-06,0.484844000705726
3,2020-04-07,0.460343684833398
3,2020-04-08,0.457941982684457
3,2020-04-09,0.443233104147507
3,2020-04-10,0.537905656718332
3,2020-04-11,0.497436619496445
3,2020-04-12,0.554690181113305
3,2020-04-13,0.46597929856143
3,2020-04-14,0.466127578250386
3,2020-04-15,0.461886309745092
3,2020-04-16,0.428790608220277
3,2020-04-17,0.435982051671436
3,2020-04-18,0.473925438589203
3,2020-04-19,0.548039993569726
3,2020-04-20,0.4699884774003
3,2020-04-21,0.524000165897263
3,2020-04-22,0.436489689108978
3,2020-04-23,0.432144767059232
3,2020-04-24,0.424786145094363
3,2020-04-25,0.464519584953674
3,2020-04-26,0.539504392335223
3,2020-04-27,0.445505617301443
3,2020-04-28,0.438901143817073
3,2020-04-29,0.429887701837595
3,2020-04-30,0.422883714649607
3,2020-05-01,0.499442077482403
3,2020-05-02,0.472082373555897
3,2020-05-03,0.517374409918251
3,2020-05-04,0.44242221188069
3,2020-05-05,0.432838302163312
3,2020-05-06,0.435142192242239
3,2020-05-07,0.452748779481776
3,2020-05-08,0.418844081969188
3,2020-05-09,0.440016172228555
3,2020-05-10,0.484950779929911
3,2020-05-11,0.444638181402006
3,2020-05-12,0.447764235973982
3,2020-05-13,0.436016351309632
3,2020-05-14,0.438110747595353
3,2020-05-15,0.431917040643492
3,2020-05-16,0.460266006633419
3,2020-05-17,0.535408253296807
3,2020-05-18,0.431916234717667
3,2020-05-19,0.424142544679234
3,2020-05-20,0.433273411589797
3,2020-05-21,0.428773034306565
3,2020-05-22,0.421335362050552
3,2020-05-23,0.47137097486333
3,2020-05-24,0.543855981750829
3,2020-05-25,0.485449664981513
3,2020-05-26,0.412613978510098
3,2020-05-27,0.413226849690658
3,2020-05-28,0.416005915469592
3,2020-05-29,0.39903746602713
3,2020-05-30,0.433882565624653
3,2020-05-31,0.507016833309646
3,2020-06-01,0.419500349226703
3,2020-06-02,0.423546958143982
3,2020-06-03,0.403982268407904
3,2020-06-04,0.39851692894126
3,2020-06-05,0.403132605720292
3,2020-06-06,0.414970245899577
3,2020-06-07,0.488209600437218
3,2020-06-08,0.385985131998017
3,2020-06-09,0.381357593279865
3,2020-06-10,0.393701666014106
3,2020-06-11,0.399227785526266
3,2020-06-12,0.37011799421506
3,2020-06-13,0.400795923478259
3,2020-06-14,0.514642437418495
3,2020-06-15,0.392408438864063
3,2020-06-16,0.397067648993874
3,2020-06-17,0.369510751437571
3,2020-06-18,0.37896092192752
3,2020-06-19,0.3388484744829
3,2020-06-20,0.385806395643032
3,2020-06-21,0.462821191476488
3,2020-06-22,0.385852841098782
3,2020-06-23,0.378237634778151
3,2020-06-24,0.383713262741936
3,2020-06-25,0.376816912851673
3,2020-06-26,0.383419259873967
3,2020-06-27,0.475459982167915
3,2020-06-28,0.526008929362439
3,2020-06-29,0.396365706846525
3,2020-06-30,0.385419941608696
3,2020-07-01,0.383194892891388
3,2020-07-02,0.383111440532235
3,2020-07-03,0.369883228705086
3,2020-07-04,0.40112682458021
3,2020-07-05,0.476944209581653
3,2020-07-06,0.392241089678469
3,2020-07-07,0.375078675276765
3,2020-07-08,0.372439952772692
3,2020-07-09,0.387859796419768
3,2020-07-10,0.368015639969078
3,2020-07-11,0.400433187283715
3,2020-07-12,0.468592241970655
3,2020-07-13,0.395256029441649
3,2020-07-14,0.410216562327426
3,2020-07-15,0.390019114640288
3,2020-07-16,0.389543690211113
3,2020-07-17,0.34863411316332
3,2020-07-18,0.381197552042078
3,2020-07-19,0.466777298531751
3,2020-07-20,0.382166184007163
3,2020-07-21,0.38076038696055
3,2020-07-22,0.368509896455678
3,2020-07-23,0.368480520130888
3,2020-07-24,0.367862178723437
3,2020-07-25,0.390377854356594
3,2020-07-26,0.486495955281991
3,2020-07-27,0.386535523667502
3,2020-07-28,0.380029899105139
3,2020-07-29,0.38362463417302
3,2020-07-30,0.392943729414736
3,2020-07-31,0.370058445716541
3,2020-08-01,0.39649882570892
3,2020-08-02,0.466995966827167
3,2020-08-03,0.372787870838094
3,2020-08-04,0.365820975782253
3,2020-08-05,0.34891990615819
3,2020-08-06,0.362921368351224
3,2020-08-07,0.334203054695075
3,2020-08-08,0.372418868086629
3,2020-08-09,0.431850277973377
3,2020-08-10,0.363617753900031
4,2020-03-01,0.421105298109622
4,2020-03-02,0.279934450237183
4,2020-03-03,0.296124985822284
4,2020-03-04,0.293777997524825
4,2020-03-05,0.287280988352511
4,2020-03-06,0.265147505132572
4,2020-03-07,0.310015470651601
4,2020-03-08,0.414817315201514
4,2020-03-09,0.2817715329314
4,2020-03-10,0.284282116619265
4,2020-03-11,0.275015679274529
4,2020-03-12,0.287733527032093
4,2020-03-13,0.287847629792117
4,2020-03-14,0.348890151452608
4,2020-03-15,0.424491266885086
4,2020-03-16,0.326069511946787
4,2020-03-17,0.332132662077566
4,2020-03-18,0.35033704817671
4,2020-03-19,0.370109606591396
4,2020-03-20,0.392580802659389
4,2020-03-21,0.518529232839041
4,2020-03-22,0.613571129290739
4,2020-03-23,0.503806482163762
4,2020-03-24,0.526982139950336
4,2020-03-25,0.524695689848786
4,2020-03-26,0.522025000096139
4,2020-03-27,0.51209241929867
4,2020-03-28,0.544842580244427
4,2020-03-29,0.609557226834115
4,2020-03-30,0.497594063912597
4,2020-03-31,0.483085465952278
4,2020-04-01,0.461001148260391
4,2020-04-02,0.492198596294422
4,2020-04-03,0.483275786418535
4,2020-04-04,0.513472617326086
4,2020-04-05,0.580739892908517
4,2020-04-06,0.484013469587706
4,2020-04-07,0.469044235846005
4,2020-04-08,0.462785319342461
4,2020-04-09,0.447785747626708
4,2020-04-10,0.537959715716672
4,2020-04-11,0.498864250529562
4,2020-04-12,0.551972910196226
4,2020-04-13,0.47332003306397
4,2020-04-14,0.475314024310532
4,2020-04-15,0.459701251364831
4,2020-04-16,0.428335004570444
4,2020-04-17,0.442871018917326
4,2020-04-18,0.477023608202032
4,2020-04-19,0.552709644554463
4,2020-04-20,0.472344820508885
4,2020-04-21,0.529038004595745
4,2020-04-22,0.43574082689899
4,2020-04-23,0.438317052579321
4,2020-04-24,0.423361202234086
4,2020-04-25,0.465163457218323
4,2020-04-26,0.537760742631523
4,2020-04-27,0.450723142903983
4,2020-04-28,0.44166052207297
4,2020-04-29,0.432330842655168
4,2020-04-30,0.416443937347677
4,2020-05-01,0.496982614148882
4,2020-05-02,0.464450889465612
4,2020-05-03,0.52112623282029
4,2020-05-04,0.438340244144471
4,2020-05-05,0.428855965307901
4,2020-05-06,0.432144893974798
4,2020-05-07,0.451930746045981
4,2020-05-08,0.417496931054591
4,2020-05-09,0.441978661686817
4,2020-05-10,0.484905179759965
4,2020-05-11,0.447359989861858
4,2020-05-12,0.44198055322405
4,2020-05-13,0.434881094230556
4,2020-05-14,0.444613792763444
4,2020-05-15,0.434151389140935
4,2020-05-16,0.460021263067955
4,2020-05-17,0.527385897493487
4,2020-05-18,0.428990022893794
4,2020-05-19,0.421547572094701
4,2020-05-20,0.432729324426815
4,2020-05-21,0.430569949437826
4,2020-05-22,0.432143254307064
4,2020-05-23,0.46467534606948
4,2020-05-24,0.541104326025536
4,2020-05-25,0.486276852822244
4,2020-05-26,0.418643286191209
4,2020-05-27,0.412889229567961
4,2020-05-28,0.419392860038599
4,2020-05-29,0.39701689343568
4,2020-05-30,0.433736488389487
4,2020-05-31,0.513832895353811
4,2020-06-01,0.411872638062218
4,2020-06-02,0.431712897829014
4,2020-06-03,0.403567828135835
4,2020-06-04,0.40217101616528
4,2020-06-05,0.406159748613271
4,2020-06-06,0.409683577966984
4,2020-06-07,0.48649187101439
4,2020-06-08,0.390641334587619
4,2020-06-09,0.384651562462664
4,2020-06-10,0.392461086529539
4,2020-06-11,0.399665112609887
4,2020-06-12,0.368246075349345
4,2020-06-13,0.403076241092433
4,2020-06-14,0.510987948660609
4,2020-06-15,0.393637499430172
4,2020-06-16,0.393218343636907
4,2020-06-17,0.372283209932117
4,2020-06-18,0.381522255146608
4,2020-06-19,0.345190462084262
4,2020-06-20,0.3889465585217
4,2020-06-21,0.475647940892013
4,2020-06-22,0.384237397887341
4,2020-06-23,0.377638358680777
4,2020-06-24,0.383621606484189
4,2020-06-25,0.373966528071795
4,2020-06-26,0.383601554936905
4,2020-06-27,0.474813927956344
4,2020-06-28,0.520931048853982
4,2020-06-29,0.401235871648052
4,2020-06-30,0.390785820156075
4,2020-07-01,0.386850310781547
4,2020-07-02,0.383119844461437
4,2020-07-03,0.37267100576779
4,2020-07-04,0.403181373164161
4,2020-07-05,0.4805962334284
4,2020-07-06,0.395879714240313
4,2020-07-07,0.373157173475805
4,2020-07-08,0.375227308640236
4,2020-07-09,0.385297318816684
4,2020-07-10,0.376283720391132
4,2020-07-11,0.403931648200183
4,2020-07-12,0.469658140932156
4,2020-07-13,0.401705482849006
4,2020-07-14,0.408254401093425
4,2020-07-15,0.393997393221588
4,2020-07-16,0.391362728667394
4,2020-07-17,0.342295582248497
4,2020-07-18,0.37607025143852
4,2020-07-19,0.473826711674393
4,2020-07-20,0.38413041306134
4,2020-07-21,0.385325178488486
4,2020-07-22,0.368939789474769
4,2020-07-23,0.366689541899896
4,2020-07-24,0.366251287359682
4,2020-07-25,0.397042311812281
4,2020-07-26,0.492215637553843
4,2020-07-27,0.385961021351762
4,2020-07-28,0.378371186150674
4,2020-07-29,0.381407887400517
4,2020-07-30,0.395542069760037
4,2020-07-31,0.370433399614749
4,2020-08-01,0.395181763563595
4,2020-08-02,0.473067134448275
4,2020-08-03,0.376062635239912
4,2020-08-04,0.368781552393642
4,2020-08-05,0.347928085024555
4,2020-08-06,0.358501298031615
4,2020-08-07,0.33312552475843
4,2020-08-08,0.379130201805586
4,2020-08-09,0.436847033300734
4,2020-08-10,0.367977037294287
5,2020-03-01,0.421199490954026
5,2020-03-02,0.273905234762811
5,2020-03-03,0.289360655210907
5,2020-03-04,0.29238698978992
5,2020-03-05,0.285410080816985
5,2020-03-06,0.265721946673931
5,2020-03-07,0.311436594186866
5,2020-03-08,0.413780548353524
5,2020-03-09,0.282553198033821
5,2020-03-10,0.287389217936531
5,2020-03-11,0.27563454816591
5,2020-03-12,0.279837760836625
5,2020-03-13,0.288023876090436
5,2020-03-14,0.351244208490727
5,2020-03-15,0.424229203872251
5,2020-03-16,0.32442380533354
5,2020-03-17,0.328645630632041
5,2020-03-18,0.346719182633098
5,2020-03-19,0.378281831114918
5,2020-03-20,0.387560678123158
5,2020-03-21,0.5148465461122
5,2020-03-22,0.619717102525513
5,2020-03-23,0.508590856741857
5,2020-03-24,0.535515080552324
5,2020-03-25,0.526200499022072
5,2020-03-26,0.52962132028168
5,2020-03-27,0.513119470854183
5,2020-03-28,0.548668034393685
5,2020-03-29,0.618259516951527
5,2020-03-30,0.496638732672677
5,2020-03-31,0.491691733587969
5,2020-04-01,0.467692748088285
5,2020-04-02,0.497731858510207
5,2020-04-03,0.491094975193577
5,2020-04-04,0.517797873502183
5,2020-04-05,0.586631853570775
5,2020-04-06,0.485237322405291
5,2020-04-07,0.474761657889235
5,2020-04-08,0.46481523484174
5,2020-04-09,0.448805226474484
5,2020-04-10,0.54818704773471
5,2020-04-11,0.501399144904734
5,2020-04-12,0.55858128662758
5,2020-04-13,0.475905819859877
5,2020-04-14,0.476627966350061
5,2020-04-15,0.465639790105166
5,2020-04-16,0.434556600533803
5,2020-04-17,0.44228642211947
5,2020-04-18,0.48722219786294
5,2020-04-19,0.553572951875138
5,2020-04-20,0.475234457464926
5,2020-04-21,0.530529972116626
5,2020-04-22,0.442189359407682
5,2020-04-23,0.444782979546129
5,2020-04-24,0.434839194013958
5,2020-04-25,0.475906936090969
5,2020-04-26,0.540565164759884
5,2020-04-27,0.452767929687511
5,2020-04-28,0.44609481226145
5,2020-04-29,0.437852880828587
5,2020-04-30,0.421732343672202
5,2020-05-01,0.503559508176233
5,2020-05-02,0.468335805345383
5,2020-05-03,0.522703852451207
5,2020-05-04,0.446837635404213
5,2020-05-05,0.432494914276441
5,2020-05-06,0.434919852882824
5,2020-05-07,0.453497125527647
5,2020-05-08,0.421330196237837
5,2020-05-09,0.447783959811384
5,2020-05-10,0.486782083772586
5,2020-05-11,0.447331120238023
5,2020-05-12,0.448283949365058
5,2020-05-13,0.437811545724952
5,2020-05-14,0.446417664342322
5,2020-05-15,0.437986852174919
5,2020-05-16,0.468758138831374
5,2020-05-17,0.541416370562232
5,2020-05-18,0.435185342691336
5,2020-05-19,0.427528326138822
5,2020-05-20,0.434872634712392
5,2020-05-21,0.431428826670517
5,2020-05-22,0.42896709673435
5,2020-05-23,0.464778903419527
5,2020-05-24,0.549401726114765
5,2020-05-25,0.485581080554419
5,2020-05-26,0.415212644440001
5,2020-05-27,0.413293698515188
5,2020-05-28,0.417156955899277
5,2020-05-29,0.399467473381673
5,2020-05-30,0.439883526022677
5,2020-05-31,0.510256922695724
5,2020-06-01,0.410656620711214
5,2020-06-02,0.42967442026465
5,2020-06-03,0.413213867365044
5,2020-06-04,0.402503673889359
5,2020-06-05,0.406480784228669
5,2020-06-06,0.414621402750581
5,2020-06-07,0.48402492965363
5,2020-06-08,0.391703414292058
5,2020-06-09,0.387602378766401
5,2020-06-10,0.398992350427532
5,2020-06-11,0.405126489667991
5,2020-06-12,0.369608601736238
5,2020-06-13,0.402944803932981
5,2020-06-14,0.525319515827532
5,2020-06-15,0.400005907429704
5,2020-06-16,0.394690923818833
5,2020-06-17,0.371048046047798
5,2020-06-18,0.384422467061214
5,2020-06-19,0.345682305272071
5,2020-06-20,0.390113039612544
5,2020-06-21,0.474657457224057
5,2020-06-22,0.386858329898913
5,2020-06-23,0.382795953852431
5,2020-06-24,0.385584804323085
5,2020-06-25,0.373883558758878
5,2020-06-26,0.384139204395945
5,2020-06-27,0.47223509409163
5,2020-06-28,0.522265265275719
5,2020-06-29,0.401262889214706
5,2020-06-30,0.386719051340598
5,2020-07-01,0.392552808897937
5,2020-07-02,0.386479128434009
5,2020-07-03,0.376390335189459
5,2020-07-04,0.40692107706241
5,2020-07-05,0.480019593938843
5,2020-07-06,0.400583091377803
5,2020-07-07,0.375503972639876
5,2020-07-08,0.367523121735695
5,2020-07-09,0.389349997801077
5,2020-07-10,0.367724183164924
5,2020-07-11,0.403438422954066
5,2020-07-12,0.473559654842423
5,2020-07-13,0.399996371084522
5,2020-07-14,0.41075785791382
5,2020-07-15,0.387474825715056
5,2020-07-16,0.389064562660222
5,2020-07-17,0.347168497681328
5,2020-07-18,0.377497301293288
5,2020-07-19,0.467662162897879
5,2020-07-20,0.384519887872145
5,2020-07-21,0.380328472811516
5,2020-07-22,0.369310486139552
5,2020-07-23,0.375120166357724
5,2020-07-24,0.364649477757439
5,2020-07-25,0.404453922747603
5,2020-07-26,0.487842757764077
5,2020-07-27,0.389250106005563
5,2020-07-28,0.380819420536046
5,2020-07-29,0.388906930353242
5,2020-07-30,0.395842407273598
5,2020-07-31,0.36393490906729
5,2020-08-01,0.394118024918804
5,2020-08-02,0.467764485073053
5,2020-08-03,0.375585753115933
5,2020-08-04,0.367137345182346
5,2020-08-05,0.350349560073
5,2020-08-06,0.361292426934794
5,2020-08-07,0.340807146334941
5,2020-08-08,0.377288379618386
5,2020-08-09,0.436648431928333
5,2020-08-10,0.36616871104128
6,2020-03-01,0.421030358284238
6,2020-03-02,0.269664318401457
6,2020-03-03,0.284699255391844
6,2020-03-04,0.295259216665214
6,2020-03-05,0.285869449671699
6,2020-03-06,0.260955858005388
6,2020-03-07,0.313465367812912
6,2020-03-08,0.418075557262748
6,2020-03-09,0.281427803546114
6,2020-03-10,0.283905038835813
6,2020-03-11,0.269418962122749
6,2020-03-12,0.280760073719364
6,2020-03-13,0.288689253232591
6,2020-03-14,0.353062996239916
6,2020-03-15,0.421573129820617
6,2020-03-16,0.321395700659601
6,2020-03-17,0.325444646528715
6,2020-03-18,0.34528506883839
6,2020-03-19,0.378705219184988
6,2020-03-20,0.394298898289908
6,2020-03-21,0.521136228908916
6,2020-03-22,0.626537303291851
6,2020-03-23,0.512269799803734
